date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2016-11-09,35,22,0.0,8.7,7,66,01:56 PM,12:44 AM,06:39 AM,05:31 PM,-4,26,26,27,13,0,13,0.0,1013,35,10,291,9,India
2016-11-10,36,22,0.0,8.7,8,74,02:37 PM,01:44 AM,06:40 AM,05:30 PM,-3,26,26,28,9,0,14,0.0,1013,36,10,200,6,India
2016-11-11,33,22,0.0,8.7,7,81,03:19 PM,02:46 AM,06:41 AM,05:30 PM,1,26,26,27,10,1,18,0.0,1013,33,10,128,7,India
2016-11-12,35,22,0.0,8.7,7,89,04:02 PM,03:50 AM,06:41 AM,05:29 PM,4,26,26,27,11,1,24,0.0,1014,35,10,137,8,India
2016-11-13,35,20,0.0,8.7,7,96,04:48 PM,04:57 AM,06:42 AM,05:29 PM,5,26,26,27,6,4,24,0.0,1016,35,10,203,4,India
2016-11-14,34,21,0.0,8.7,7,100,05:37 PM,06:04 AM,06:43 AM,05:28 PM,5,26,26,27,8,2,26,0.0,1015,34,10,206,5,India
2016-11-15,32,22,0.0,8.7,7,89,06:30 PM,07:13 AM,06:44 AM,05:28 PM,2,25,25,26,11,2,22,0.0,1015,32,10,244,8,India
2016-11-16,31,21,0.0,8.7,7,81,07:27 PM,08:20 AM,06:45 AM,05:27 PM,-2,24,24,25,13,0,17,0.0,1017,31,10,307,9,India
2016-11-17,29,16,0.0,8.7,6,74,08:26 PM,09:24 AM,06:45 AM,05:27 PM,-1,24,24,25,15,0,19,0.0,1016,29,10,286,12,India
2016-11-18,28,20,0.0,8.7,7,66,09:28 PM,10:23 AM,06:46 AM,05:27 PM,-1,24,24,25,14,0,18,0.0,1014,28,10,285,10,India
2016-11-19,32,21,0.0,8.7,7,58,10:28 PM,11:16 AM,06:47 AM,05:26 PM,-1,24,24,25,7,0,19,0.0,1012,32,10,270,6,India
2016-11-20,34,21,0.0,8.7,7,51,11:27 PM,12:03 PM,06:48 AM,05:26 PM,3,26,26,27,7,0,22,0.0,1013,34,10,152,4,India
2016-11-21,34,21,0.0,8.7,7,43,No moonrise,12:44 PM,06:49 AM,05:26 PM,3,26,26,27,9,0,23,0.0,1013,34,10,201,6,India
2016-11-22,33,22,0.0,8.7,7,36,12:23 AM,01:23 PM,06:49 AM,05:25 PM,3,26,26,27,13,0,23,0.0,1012,33,10,284,9,India
2016-11-23,32,20,0.0,8.7,7,28,01:18 AM,01:59 PM,06:50 AM,05:25 PM,5,25,25,25,14,5,27,0.0,1012,32,10,295,10,India
2016-11-24,31,18,0.0,8.7,7,21,02:10 AM,02:32 PM,06:51 AM,05:25 PM,-1,23,23,24,16,14,20,0.0,1014,31,10,304,10,India
2016-11-25,30,21,0.0,8.7,7,13,03:02 AM,03:07 PM,06:52 AM,05:25 PM,-2,24,24,25,23,0,18,0.0,1012,30,10,294,16,India
2016-11-26,32,21,0.0,8.7,7,6,03:54 AM,03:41 PM,06:53 AM,05:25 PM,0,24,24,26,21,0,19,0.0,1012,32,10,294,15,India
2016-11-27,31,22,0.0,8.7,7,0,04:45 AM,04:16 PM,06:53 AM,05:24 PM,2,25,25,26,18,0,21,0.0,1013,31,10,291,13,India
2016-11-28,32,21,0.0,8.7,7,0,05:36 AM,04:54 PM,06:54 AM,05:24 PM,-0,25,25,25,16,0,19,0.0,1012,32,10,292,12,India
2016-11-29,31,19,0.0,8.7,7,0,06:28 AM,05:35 PM,06:55 AM,05:24 PM,0,24,24,24,7,3,22,0.0,1014,31,10,189,4,India
2016-11-30,31,19,0.0,8.7,7,2,07:19 AM,06:17 PM,06:56 AM,05:24 PM,10,25,25,25,9,0,41,0.0,1016,31,10,124,7,India
2016-12-01,32,21,0.0,8.7,7,9,08:10 AM,07:04 PM,06:57 AM,05:24 PM,14,26,26,26,8,0,49,0.0,1016,32,10,200,6,India
2016-12-02,31,21,0.0,8.7,7,16,08:59 AM,07:54 PM,06:57 AM,05:24 PM,8,25,25,25,9,0,36,0.0,1018,31,10,311,6,India
2016-12-03,28,15,0.0,8.7,6,23,09:46 AM,08:46 PM,06:58 AM,05:24 PM,4,24,24,24,11,0,29,0.0,1019,28,10,271,8,India
2016-12-04,26,19,0.0,8.7,6,31,10:31 AM,09:40 PM,06:59 AM,05:24 PM,1,22,22,23,11,4,25,0.0,1019,26,10,288,8,India
2016-12-05,30,17,0.0,8.7,6,38,11:14 AM,10:36 PM,07:00 AM,05:24 PM,1,23,23,24,12,0,24,0.0,1016,30,10,286,9,India
2016-12-06,32,20,0.0,8.7,7,45,11:55 AM,11:34 PM,07:00 AM,05:24 PM,3,24,24,24,5,0,25,0.0,1017,32,10,217,4,India
2016-12-07,30,19,0.0,8.7,7,52,12:34 PM,No moonset,07:01 AM,05:25 PM,6,24,24,23,5,0,33,0.0,1016,30,10,215,3,India
2016-12-08,30,18,0.0,8.7,6,60,01:14 PM,12:32 AM,07:02 AM,05:25 PM,7,23,23,23,4,0,37,0.0,1015,30,10,186,3,India
2016-12-09,31,18,0.0,8.7,7,67,01:55 PM,01:34 AM,07:02 AM,05:25 PM,7,24,24,24,5,0,35,0.0,1013,31,10,191,4,India
2016-12-10,29,19,0.0,8.7,6,74,02:37 PM,02:36 AM,07:03 AM,05:25 PM,6,22,22,22,13,6,36,0.0,1013,29,10,155,8,India
2016-12-11,32,18,0.0,8.7,7,82,03:23 PM,03:41 AM,07:04 AM,05:25 PM,11,25,25,25,8,2,44,0.0,1013,32,10,243,6,India
2016-12-12,28,19,0.0,8.7,7,89,04:12 PM,04:48 AM,07:05 AM,05:26 PM,9,24,24,24,11,3,41,0.0,1013,28,10,302,8,India
2016-12-13,26,17,0.0,8.7,6,96,05:07 PM,05:56 AM,07:05 AM,05:26 PM,4,22,22,22,13,4,32,0.0,1014,26,10,284,8,India
2016-12-14,27,17,0.0,8.7,6,100,06:05 PM,07:02 AM,07:06 AM,05:26 PM,4,21,21,22,14,2,32,0.0,1016,27,10,312,10,India
2016-12-15,26,17,0.0,8.7,6,89,07:07 PM,08:04 AM,07:06 AM,05:27 PM,1,20,20,20,14,2,29,0.0,1016,26,10,288,10,India
2016-12-16,25,15,0.0,8.7,5,82,08:10 PM,09:02 AM,07:07 AM,05:27 PM,-1,18,18,18,10,15,27,0.0,1017,25,10,298,6,India
2016-12-17,24,13,0.0,7.1,5,75,09:12 PM,09:54 AM,07:08 AM,05:28 PM,-1,18,18,18,13,47,27,0.0,1017,24,10,302,7,India
2016-12-18,25,12,0.0,8.7,5,68,10:11 PM,10:40 AM,07:08 AM,05:28 PM,0,18,18,18,14,18,31,0.0,1017,25,10,289,8,India
2016-12-19,26,16,0.0,8.7,6,60,11:08 PM,11:21 AM,07:09 AM,05:28 PM,2,20,20,20,15,0,31,0.0,1017,26,10,296,10,India
2016-12-20,26,16,0.0,8.7,6,53,No moonrise,11:59 AM,07:09 AM,05:29 PM,0,20,20,20,19,0,27,0.0,1015,26,10,282,13,India
2016-12-21,27,16,0.0,8.7,6,46,12:03 AM,12:34 PM,07:10 AM,05:29 PM,-1,20,20,20,19,0,24,0.0,1015,27,10,279,13,India
2016-12-22,27,16,0.0,8.7,6,38,12:56 AM,01:08 PM,07:10 AM,05:30 PM,1,20,20,20,9,0,29,0.0,1015,27,10,250,7,India
2016-12-23,28,16,0.0,8.7,6,31,01:48 AM,01:42 PM,07:11 AM,05:30 PM,3,21,21,21,8,0,32,0.0,1013,28,10,148,5,India
2016-12-24,28,16,0.0,8.7,6,24,02:39 AM,02:17 PM,07:11 AM,05:31 PM,5,21,21,21,13,0,35,0.0,1011,28,10,117,9,India
2016-12-25,27,15,0.0,8.7,6,17,03:31 AM,02:54 PM,07:12 AM,05:31 PM,9,20,20,20,10,1,49,0.0,1014,27,10,217,7,India
2016-12-26,25,15,0.0,8.7,6,9,04:22 AM,03:33 PM,07:12 AM,05:32 PM,6,19,20,19,15,1,46,0.0,1017,25,10,301,11,India
2016-12-27,27,15,0.0,8.7,6,2,05:14 AM,04:15 PM,07:13 AM,05:33 PM,-4,19,19,19,12,1,20,0.0,1017,27,10,284,9,India
2016-12-28,25,14,0.0,8.7,6,0,06:05 AM,05:01 PM,07:13 AM,05:33 PM,-2,18,18,18,9,6,27,0.0,1016,25,10,260,5,India
2016-12-29,24,13,0.0,8.7,5,0,06:55 AM,05:50 PM,07:13 AM,05:34 PM,2,17,17,17,15,13,37,0.0,1017,24,10,123,9,India
2016-12-30,26,15,0.0,8.7,5,5,07:44 AM,06:41 PM,07:14 AM,05:35 PM,6,18,19,18,15,2,46,0.0,1017,26,10,125,10,India
2016-12-31,24,13,0.0,8.7,5,9,08:30 AM,07:36 PM,07:14 AM,05:35 PM,8,18,18,18,18,5,53,0.0,1016,24,10,129,12,India
2017-01-01,24,14,0.0,8.7,5,20,09:15 AM,08:31 PM,07:14 AM,05:36 PM,10,18,18,18,15,4,63,0.0,1017,24,10,107,10,India
2017-01-02,25,13,0.0,8.7,6,27,09:56 AM,09:29 PM,07:14 AM,05:37 PM,9,18,18,18,13,4,55,0.0,1018,25,10,144,8,India
2017-01-03,25,13,0.0,8.7,5,34,10:36 AM,10:26 PM,07:15 AM,05:37 PM,9,18,18,18,9,6,57,0.0,1018,25,10,310,5,India
2017-01-04,27,16,0.0,8.7,6,41,11:15 AM,11:26 PM,07:15 AM,05:38 PM,11,21,21,21,10,1,57,0.0,1016,27,10,180,7,India
2017-01-05,29,16,0.0,8.7,6,49,11:54 AM,No moonset,07:15 AM,05:39 PM,12,22,22,21,6,0,60,0.0,1014,29,10,215,4,India
2017-01-06,25,16,0.0,8.7,6,56,12:34 PM,12:25 AM,07:15 AM,05:40 PM,9,19,19,19,15,7,53,0.2,1012,25,10,129,9,India
2017-01-07,20,12,0.0,8.7,4,63,01:17 PM,01:28 AM,07:15 AM,05:40 PM,12,14,15,14,18,21,83,9.0,1012,20,10,89,12,India
2017-01-08,24,13,0.0,8.7,5,70,02:02 PM,02:31 AM,07:15 AM,05:41 PM,10,17,17,17,10,2,67,0.0,1015,24,10,122,7,India
2017-01-09,22,13,0.0,8.7,5,78,02:52 PM,03:36 AM,07:15 AM,05:42 PM,7,16,17,16,15,1,54,0.0,1015,22,10,252,10,India
2017-01-10,20,12,0.0,8.7,5,85,03:47 PM,04:41 AM,07:15 AM,05:43 PM,2,14,15,14,15,0,42,0.0,1016,20,10,303,11,India
2017-01-11,20,9,0.0,8.7,5,92,04:46 PM,05:44 AM,07:15 AM,05:43 PM,-4,13,13,13,15,0,30,0.0,1017,20,10,291,10,India
2017-01-12,21,10,0.0,8.7,5,100,05:49 PM,06:44 AM,07:15 AM,05:44 PM,-1,14,14,14,11,0,35,0.0,1017,21,10,298,8,India
2017-01-13,22,10,0.0,8.7,5,100,06:51 PM,07:40 AM,07:15 AM,05:45 PM,-2,14,15,14,13,0,31,0.0,1017,22,10,308,8,India
2017-01-14,23,8,0.0,8.7,4,86,07:53 PM,08:29 AM,07:15 AM,05:46 PM,-3,12,13,12,14,23,33,0.0,1018,23,10,320,8,India
2017-01-15,23,12,0.0,8.7,5,79,08:53 PM,09:14 AM,07:15 AM,05:47 PM,-1,15,15,15,9,27,34,0.0,1018,23,10,252,5,India
2017-01-16,20,10,0.0,8.7,5,71,09:51 PM,09:54 AM,07:15 AM,05:47 PM,4,15,16,15,18,21,47,0.0,1017,20,10,249,11,India
2017-01-17,19,8,0.0,8.7,4,64,10:45 PM,10:31 AM,07:15 AM,05:48 PM,5,12,12,12,15,10,63,0.0,1019,19,10,299,9,India
2017-01-18,22,8,0.0,7.1,4,57,11:39 PM,11:07 AM,07:15 AM,05:49 PM,4,13,14,13,16,23,56,0.0,1022,22,10,335,9,India
2017-01-19,22,9,0.0,7.1,4,50,No moonrise,11:42 AM,07:15 AM,05:50 PM,4,14,15,14,20,16,50,0.0,1023,22,10,325,12,India
2017-01-20,21,8,0.0,7.1,4,42,12:31 AM,12:16 PM,07:14 AM,05:51 PM,1,12,13,12,20,23,45,0.0,1021,21,10,301,11,India
2017-01-21,23,10,0.0,8.7,5,35,01:23 AM,12:52 PM,07:14 AM,05:52 PM,-0,15,15,15,15,26,36,0.0,1020,23,10,308,8,India
2017-01-22,25,12,0.0,8.7,6,28,02:14 AM,01:31 PM,07:14 AM,05:52 PM,4,17,18,17,14,12,42,0.0,1021,25,10,294,8,India
2017-01-23,25,15,0.0,8.7,6,20,03:06 AM,02:11 PM,07:13 AM,05:53 PM,5,19,20,19,14,9,41,0.0,1019,25,10,318,9,India
2017-01-24,26,15,0.0,8.7,6,13,03:57 AM,02:55 PM,07:13 AM,05:54 PM,4,20,20,20,14,13,37,0.0,1018,26,10,223,7,India
2017-01-25,27,17,0.0,8.7,5,6,04:48 AM,03:43 PM,07:13 AM,05:55 PM,11,21,21,21,19,11,54,5.0,1018,27,10,113,11,India
2017-01-26,20,15,0.0,7.1,4,0,05:38 AM,04:33 PM,07:12 AM,05:56 PM,13,17,17,17,14,40,77,23.8,1017,20,8,107,8,India
2017-01-27,20,12,0.0,8.7,5,0,06:25 AM,05:28 PM,07:12 AM,05:57 PM,12,15,15,15,14,19,82,1.4,1019,20,10,263,10,India
2017-01-28,21,11,0.0,8.7,5,1,07:11 AM,06:24 PM,07:11 AM,05:57 PM,12,16,16,16,15,12,79,0.0,1019,21,8,311,10,India
2017-01-29,22,12,0.0,3.9,4,8,07:55 AM,07:22 PM,07:11 AM,05:58 PM,10,15,16,15,17,39,71,0.0,1017,22,10,290,11,India
2017-01-30,25,13,0.0,8.7,6,16,08:36 AM,08:21 PM,07:11 AM,05:59 PM,10,19,19,19,10,2,56,0.0,1015,25,10,302,6,India
2017-01-31,24,15,0.0,10.9,6,20,09:17 AM,09:20 PM,07:10 AM,06:00 PM,11,19,20,19,11,4,60,0.0,1015,24,10,247,7,India
2017-02-01,24,12,0.0,10.9,5,31,09:56 AM,10:20 PM,07:09 AM,06:01 PM,10,17,17,17,11,10,65,0.0,1017,24,10,299,8,India
2017-02-02,22,8,0.0,10.9,5,39,10:35 AM,11:21 PM,07:09 AM,06:01 PM,9,17,17,17,8,22,64,0.0,1019,22,10,197,4,India
2017-02-03,26,14,0.0,10.9,6,46,11:17 AM,No moonset,07:08 AM,06:02 PM,12,18,19,18,7,6,66,0.0,1017,26,10,249,5,India
2017-02-04,25,14,0.0,11.0,6,54,12:00 PM,12:23 AM,07:08 AM,06:03 PM,9,18,19,18,23,34,56,0.0,1014,25,10,128,13,India
2017-02-05,23,16,0.0,11.0,5,62,12:47 PM,01:26 AM,07:07 AM,06:04 PM,11,18,18,18,16,25,62,0.7,1014,23,10,120,10,India
2017-02-06,26,13,0.0,11.0,6,69,01:38 PM,02:28 AM,07:06 AM,06:05 PM,10,18,19,18,17,4,62,0.0,1016,26,10,271,11,India
2017-02-07,22,11,0.0,11.0,5,77,02:33 PM,03:31 AM,07:06 AM,06:05 PM,3,15,16,15,19,9,45,0.0,1016,22,10,294,11,India
2017-02-08,25,12,0.0,11.0,6,84,03:32 PM,04:30 AM,07:05 AM,06:06 PM,7,18,19,18,14,4,49,0.0,1015,25,10,312,8,India
2017-02-09,23,13,0.0,11.0,6,92,04:33 PM,05:27 AM,07:04 AM,06:07 PM,6,18,19,18,17,1,46,0.0,1016,23,10,319,12,India
2017-02-10,25,13,0.0,11.0,6,99,05:35 PM,06:18 AM,07:04 AM,06:08 PM,7,18,19,18,15,0,50,0.0,1016,25,10,302,11,India
2017-02-11,27,13,0.0,11.1,6,100,06:36 PM,07:04 AM,07:03 AM,06:08 PM,7,18,18,18,10,1,52,0.0,1016,27,10,311,6,India
2017-02-12,29,13,0.0,11.1,6,86,07:35 PM,07:47 AM,07:02 AM,06:09 PM,9,20,20,20,11,0,50,0.0,1019,29,10,208,7,India
2017-02-13,24,13,0.0,8.6,4,78,08:32 PM,08:26 AM,07:01 AM,06:10 PM,6,18,18,18,17,28,48,0.0,1021,24,10,313,10,India
2017-02-14,28,14,0.0,11.1,6,71,09:27 PM,09:03 AM,07:00 AM,06:11 PM,5,19,19,19,16,3,40,0.0,1021,28,10,295,10,India
2017-02-15,28,12,0.0,11.1,6,63,10:20 PM,09:39 AM,07:00 AM,06:11 PM,4,20,20,20,15,7,36,0.0,1020,28,10,292,9,India
2017-02-16,30,15,0.0,11.5,6,55,11:13 PM,10:13 AM,06:59 AM,06:12 PM,6,22,22,22,20,8,36,0.0,1017,30,10,303,12,India
2017-02-17,30,18,0.0,11.6,6,48,No moonrise,10:49 AM,06:58 AM,06:13 PM,8,23,23,23,20,8,41,0.0,1016,30,10,303,11,India
2017-02-18,30,17,0.0,11.6,7,40,12:05 AM,11:27 AM,06:57 AM,06:13 PM,9,22,22,22,18,18,43,0.0,1016,30,10,294,10,India
2017-02-19,31,17,0.0,11.6,7,33,12:57 AM,12:06 PM,06:56 AM,06:14 PM,8,24,24,24,16,29,38,0.0,1013,31,10,262,9,India
2017-02-20,33,20,0.0,11.6,7,25,01:48 AM,12:49 PM,06:55 AM,06:15 PM,9,25,25,25,13,4,38,0.0,1006,33,10,245,8,India
2017-02-21,27,18,0.0,11.6,6,18,02:39 AM,01:35 PM,06:54 AM,06:16 PM,8,22,22,22,16,3,41,0.0,1007,27,10,296,11,India
2017-02-22,30,17,0.0,11.6,7,10,03:29 AM,02:23 PM,06:53 AM,06:16 PM,6,23,23,23,13,0,35,0.0,1011,30,10,267,9,India
2017-02-23,27,16,0.0,11.6,6,3,04:17 AM,03:16 PM,06:52 AM,06:17 PM,1,20,20,21,19,0,28,0.0,1014,27,10,300,13,India
2017-02-24,27,15,0.0,11.6,6,0,05:04 AM,04:11 PM,06:51 AM,06:18 PM,-2,20,20,20,25,0,23,0.0,1016,27,10,293,17,India
2017-02-25,29,14,0.0,11.6,6,0,05:48 AM,05:09 PM,06:50 AM,06:18 PM,-4,21,21,22,26,2,18,0.0,1014,29,10,288,16,India
2017-02-26,29,17,0.0,11.6,6,0,06:31 AM,06:09 PM,06:49 AM,06:19 PM,-2,21,21,22,19,4,20,0.0,1012,29,10,293,12,India
2017-02-27,30,15,0.0,11.6,6,5,07:13 AM,07:10 PM,06:48 AM,06:20 PM,-2,21,21,22,15,7,20,0.0,1014,30,10,261,9,India
2017-02-28,32,14,0.0,11.6,7,12,07:54 AM,08:11 PM,06:47 AM,06:20 PM,-0,23,23,23,10,33,22,0.0,1013,32,10,94,6,India
2017-03-01,32,19,0.0,11.6,7,19,08:34 AM,09:14 PM,06:46 AM,06:21 PM,6,24,24,24,12,18,32,1.0,1012,32,10,146,8,India
2017-03-02,30,16,0.0,11.6,6,26,09:16 AM,10:16 PM,06:45 AM,06:22 PM,7,22,22,22,15,22,38,0.7,1012,30,10,179,8,India
2017-03-03,28,17,0.0,8.7,5,34,09:59 AM,11:20 PM,06:44 AM,06:22 PM,-0,21,21,22,19,35,24,0.0,1011,28,10,331,11,India
2017-03-04,30,15,0.0,11.6,7,41,10:45 AM,No moonset,06:43 AM,06:23 PM,2,22,22,22,18,0,27,0.0,1010,30,10,301,12,India
2017-03-05,31,16,0.0,11.6,7,48,11:35 AM,12:22 AM,06:42 AM,06:23 PM,-1,22,22,23,20,0,21,0.0,1010,31,10,302,13,India
2017-03-06,30,17,0.0,11.6,7,55,12:28 PM,01:25 AM,06:41 AM,06:24 PM,0,22,22,23,18,8,23,0.0,1010,30,10,294,12,India
2017-03-07,31,16,0.0,8.8,6,63,01:25 PM,02:24 AM,06:40 AM,06:25 PM,1,23,23,24,13,33,23,0.0,1008,31,10,213,7,India
2017-03-08,29,17,0.0,11.6,6,70,02:23 PM,03:20 AM,06:39 AM,06:25 PM,5,21,21,22,22,27,36,0.2,1008,29,10,42,13,India
2017-03-09,28,14,0.0,11.6,5,77,03:24 PM,04:11 AM,06:38 AM,06:26 PM,8,21,21,21,13,24,46,0.9,1007,28,10,109,8,India
2017-03-10,27,15,0.0,11.6,5,85,04:23 PM,04:58 AM,06:36 AM,06:26 PM,12,19,20,19,17,10,64,5.7,1007,27,10,133,12,India
2017-03-11,24,12,0.0,11.6,5,92,05:22 PM,05:42 AM,06:35 AM,06:27 PM,8,18,19,18,11,9,54,2.3,1010,24,10,148,7,India
2017-03-12,25,14,0.0,11.6,6,99,06:19 PM,06:21 AM,06:34 AM,06:28 PM,3,19,19,19,14,5,37,0.0,1014,25,10,244,9,India
2017-03-13,28,12,0.0,11.6,6,100,07:15 PM,06:59 AM,06:33 AM,06:28 PM,0,20,20,20,16,1,28,0.0,1014,28,10,303,10,India
2017-03-14,27,16,0.0,11.6,6,86,08:09 PM,07:35 AM,06:32 AM,06:29 PM,-0,20,20,21,10,8,25,0.0,1016,27,10,187,7,India
2017-03-15,31,15,0.0,11.6,7,79,09:03 PM,08:10 AM,06:31 AM,06:29 PM,-1,22,22,23,16,4,21,0.0,1014,31,10,283,9,India
2017-03-16,33,18,0.0,11.6,7,72,09:56 PM,08:46 AM,06:30 AM,06:30 PM,2,24,24,24,15,4,24,0.3,1011,33,10,320,9,India
2017-03-17,30,19,0.0,11.6,7,65,10:48 PM,09:23 AM,06:29 AM,06:31 PM,6,24,24,24,16,1,32,0.0,1010,30,10,316,12,India
2017-03-18,34,19,0.0,11.6,7,57,11:40 PM,10:02 AM,06:27 AM,06:31 PM,5,25,25,25,12,2,30,0.0,1010,34,10,277,8,India
2017-03-19,34,18,0.0,11.6,7,50,No moonrise,10:43 AM,06:26 AM,06:32 PM,5,25,25,26,10,4,28,0.0,1011,34,10,262,6,India
2017-03-20,34,21,0.0,11.6,7,43,12:30 AM,11:27 AM,06:25 AM,06:32 PM,3,26,26,27,17,5,23,0.0,1012,34,10,295,11,India
2017-03-21,37,20,0.0,11.6,8,35,01:20 AM,12:14 PM,06:24 AM,06:33 PM,2,27,27,28,17,4,20,0.0,1011,37,10,296,11,India
2017-03-22,38,22,0.0,11.6,8,28,02:08 AM,01:04 PM,06:23 AM,06:33 PM,3,29,29,30,18,11,19,0.0,1009,38,10,297,11,India
2017-03-23,39,26,0.0,11.6,9,21,02:55 AM,01:58 PM,06:22 AM,06:34 PM,5,31,31,32,15,2,19,0.0,1008,39,10,275,9,India
